Employee_ID,Age,Gender,Country,Job_Role,Experience_Years,Company_Size,Work_Hours_Per_Day,Meetings_Per_Day,Internet_Speed_Mbps,Work_Environment,Sleep_Hours,Exercise_Hours_Per_Week,Screen_Time_Hours,Stress_Level,Productivity_Score,Burnout_Risk
27145,26,Other,UK,Software Developer,3,Large,8.8,0,184.2,Office,6.8,5.9,5.6,Medium,100,No
27146,43,Male,Japan,Data Scientist,13,MNC,5.2,3,56.0,Coworking,7.8,2.6,7.4,Medium,79,No
27147,22,Female,USA,Manager,1,Small,8.2,7,157.6,Home,4.2,0.0,10.5,Medium,54,Yes
27148,43,Female,UK,Manager,21,MNC,7.4,7,66.8,Home,5.7,4.4,12.2,High,57,Yes
27149,52,Female,Germany,Manager,27,MNC,6.6,6,55.9,Coworking,8.4,1.1,10.2,High,74,No
27150,30,Male,China,HR,4,Large,8.9,4,162.7,Home,4.6,5.1,6.5,High,83,No
27151,30,Other,Japan,Software Engineer,8,Small,9.0,2,68.1,Home,8.7,3.6,13.5,High,98,No
27152,38,Female,India,Software Developer,8,Small,9.7,2,87.5,Home,7.1,1.9,8.3,High,94,No
27153,35,Other,India,Manager,5,Small,8.7,7,24.6,Office,7.4,5.1,13.7,Low,77,No
27154,27,Other,India,Data Scientist,5,MNC,6.2,3,24.4,Coworking,4.5,1.4,9.6,High,43,Yes
27155,47,Other,China,Data Analyst,9,Large,8.1,7,68.8,Coworking,4.4,3.7,5.5,Medium,58,Yes
27156,52,Female,Japan,Marketing,4,Medium,9.5,1,152.0,Hybrid,5.8,0.7,8.9,Medium,77,No
27157,27,Male,South Korea,Data Analyst,3,Large,4.4,6,19.5,Home,4.1,5.5,5.5,Low,39,Yes
27158,36,Female,India,Marketing,5,Large,8.4,5,82.1,Home,4.1,0.4,12.7,Low,38,Yes
27159,24,Female,Canada,Designer,0,Small,5.8,7,23.8,Home,7.0,3.3,5.1,High,69,No
27160,36,Other,Japan,HR,13,Medium,4.3,1,135.0,Coworking,8.7,5.7,13.0,Low,98,No
27161,22,Male,China,Software Developer,1,Large,6.5,1,93.0,Hybrid,4.2,6.0,5.4,Medium,72,No
27162,46,Female,Canada,Software Developer,19,Small,7.3,4,194.0,Hybrid,5.9,0.8,13.1,High,72,No
27163,45,Other,Germany,Marketing,15,Large,5.8,3,130.4,Hybrid,7.8,5.1,8.9,Medium,96,No
27164,26,Other,India,Software Developer,2,MNC,8.9,2,42.8,Hybrid,6.1,2.3,9.3,Low,76,No
27165,28,Other,Japan,Marketing,0,Small,5.7,5,68.9,Office,7.8,2.2,13.4,High,57,Yes
27166,22,Other,South Korea,Designer,1,Small,9.0,4,22.1,Home,6.9,3.9,9.4,High,83,No
27167,24,Other,Germany,Designer,0,MNC,6.6,0,43.7,Home,5.5,0.7,5.6,High,70,No
27168,40,Female,UK,Software Developer,16,Large,4.2,3,37.7,Hybrid,4.0,2.3,6.6,Medium,38,Yes
27169,53,Male,Japan,Marketing,17,Small,7.6,5,54.1,Office,7.8,0.1,9.0,Low,63,No
27170,53,Other,Australia,Manager,14,MNC,6.6,4,176.3,Coworking,7.2,2.4,13.2,High,85,No
27171,22,Female,Canada,HR,0,Large,9.3,2,31.2,Hybrid,6.1,0.8,13.3,Medium,66,No
27172,50,Female,India,Marketing,12,Medium,7.2,1,91.8,Office,6.4,2.1,6.0,High,75,No
27173,54,Male,USA,Designer,6,Medium,9.8,7,26.8,Office,5.1,5.2,12.5,High,62,No
27174,38,Male,Germany,Software Engineer,11,Small,4.8,3,51.7,Home,6.5,2.6,11.0,Medium,52,Yes
27175,23,Other,Canada,Manager,1,Medium,5.9,0,22.5,Coworking,6.2,0.2,10.8,Low,59,Yes
27176,34,Male,China,Designer,8,Small,5.5,5,16.3,Hybrid,7.7,1.3,13.5,Low,50,Yes
27177,44,Female,Germany,Manager,6,MNC,4.8,4,138.2,Coworking,9.0,6.0,8.1,High,99,No
27178,23,Other,Japan,Designer,1,Medium,4.2,5,82.5,Hybrid,5.2,4.7,11.7,Medium,53,Yes
27179,40,Female,UK,Software Engineer,9,Medium,4.4,3,153.9,Coworking,5.1,5.2,6.6,Low,65,No
27180,23,Male,China,Marketing,0,Medium,9.2,1,43.6,Hybrid,7.9,0.5,6.2,Medium,94,No
27181,38,Other,South Korea,Marketing,1,MNC,4.8,0,89.9,Hybrid,9.0,0.1,12.2,High,70,No
27182,29,Male,South Korea,HR,6,Small,9.9,3,199.3,Home,8.0,3.6,12.0,High,100,No
27183,37,Other,India,Designer,3,Medium,7.7,6,40.9,Home,7.2,4.9,9.4,Medium,78,No
27184,53,Other,South Korea,Software Developer,30,Small,4.9,3,84.3,Home,4.5,5.1,5.3,Medium,62,No
27185,48,Other,Germany,Data Analyst,13,Small,4.0,5,25.1,Home,8.3,0.7,9.9,Medium,52,Yes
27186,27,Other,Canada,Data Analyst,4,Medium,7.4,5,36.5,Hybrid,8.2,2.3,6.9,Medium,90,No
27187,35,Female,USA,HR,7,MNC,4.2,5,93.6,Hybrid,5.9,4.7,12.5,Low,50,Yes
27188,28,Other,China,Software Developer,6,MNC,5.8,7,160.4,Office,7.2,2.3,10.6,High,67,No
27189,37,Female,USA,Data Analyst,1,Large,6.9,2,150.5,Home,5.2,2.5,8.3,Medium,77,No
27190,53,Female,USA,Software Developer,1,Small,7.4,5,101.9,Hybrid,8.7,4.3,10.0,Medium,100,No
27191,38,Female,USA,Marketing,16,Small,8.7,1,129.6,Home,4.0,2.6,5.3,Medium,79,No
27192,49,Female,South Korea,Designer,23,Large,8.3,5,125.0,Office,9.0,1.2,5.8,High,100,No
27193,24,Male,USA,Marketing,2,Medium,5.2,1,131.9,Hybrid,6.8,0.7,13.0,Medium,68,No
27194,30,Other,Japan,Software Developer,7,Small,6.7,3,116.4,Coworking,4.9,4.7,8.7,High,71,No
27195,47,Male,South Korea,HR,6,Medium,8.2,3,84.6,Office,7.4,5.1,12.3,Low,94,No
27196,33,Female,Germany,Marketing,2,Medium,8.6,5,87.8,Coworking,7.8,2.7,12.1,High,78,No
27197,49,Female,South Korea,HR,27,MNC,5.9,7,101.6,Hybrid,5.8,5.1,9.4,Medium,65,No
27198,36,Other,USA,HR,9,Large,7.2,4,16.1,Coworking,4.2,2.8,7.4,High,56,Yes
27199,53,Other,India,Software Engineer,24,Medium,4.6,7,175.9,Office,5.2,3.3,5.5,Medium,59,Yes
27200,37,Other,South Korea,Marketing,4,Medium,9.3,7,136.6,Coworking,8.9,1.2,5.5,High,95,No
27201,46,Other,Canada,Manager,6,Medium,8.2,4,55.8,Home,5.0,1.9,12.2,High,60,No
27202,45,Male,UK,Marketing,5,MNC,9.7,5,42.8,Home,5.7,4.6,5.9,Low,79,No
27203,41,Other,South Korea,Software Engineer,11,Small,9.4,5,155.3,Coworking,7.4,5.5,13.5,Low,100,No
27204,54,Female,Australia,Software Engineer,11,Small,5.3,7,18.1,Office,6.6,3.2,8.2,Low,60,No
27205,34,Other,India,Data Analyst,1,MNC,4.9,6,161.4,Coworking,6.0,5.8,7.0,High,71,No
27206,34,Male,China,HR,8,Large,5.0,1,139.3,Coworking,6.7,2.7,11.8,High,74,No
27207,34,Other,USA,Software Engineer,10,Small,8.2,3,19.3,Home,4.9,2.3,5.5,Medium,71,No
27208,34,Female,USA,Marketing,11,Small,6.0,0,153.5,Home,5.5,3.2,8.3,High,72,No
27209,25,Female,Japan,Software Developer,0,Small,4.7,4,141.1,Hybrid,4.7,3.7,9.7,Medium,58,Yes
27210,24,Other,South Korea,Data Scientist,1,Large,5.7,7,46.6,Coworking,8.7,3.2,11.6,Medium,65,No
27211,30,Other,Australia,Data Scientist,2,Medium,6.9,4,73.8,Coworking,8.3,1.0,10.9,Low,79,No
27212,22,Other,China,Marketing,0,MNC,4.8,0,93.6,Office,6.4,3.8,13.9,Low,59,Yes
27213,42,Other,Germany,Software Engineer,15,Medium,9.8,3,62.2,Home,7.4,0.7,10.6,High,89,No
27214,45,Male,Canada,Manager,10,Small,8.3,7,122.6,Office,4.9,2.4,11.8,High,60,No
27215,45,Male,UK,Marketing,9,Large,6.9,5,142.6,Home,7.9,3.8,5.7,Low,99,No
27216,43,Male,Germany,Software Engineer,17,Large,4.5,6,96.5,Hybrid,5.2,1.9,12.8,Medium,41,Yes
27217,32,Female,China,Software Engineer,9,Large,7.7,6,81.2,Hybrid,8.3,5.8,9.8,High,91,No
27218,27,Female,USA,Data Analyst,0,Medium,9.0,0,37.1,Home,8.0,3.9,11.8,Medium,100,No
27219,37,Male,Canada,Data Scientist,15,Small,4.9,5,80.9,Hybrid,5.0,0.5,12.7,High,32,Yes
27220,30,Other,USA,Marketing,1,Small,9.9,3,56.4,Office,4.7,4.5,6.7,Medium,79,No
27221,25,Male,China,Data Analyst,3,Medium,5.1,5,80.0,Hybrid,6.2,3.2,6.4,Low,63,No
27222,49,Other,South Korea,Manager,0,MNC,7.2,4,76.7,Hybrid,6.4,5.1,13.2,Medium,68,No
27223,44,Female,Germany,Software Engineer,22,Medium,5.6,5,197.5,Home,7.9,4.8,13.1,High,81,No
27224,28,Female,South Korea,Data Analyst,6,Large,8.9,1,53.8,Hybrid,8.7,5.9,12.5,Medium,100,No
27225,38,Male,China,Software Developer,8,Large,6.3,6,90.0,Home,7.9,5.7,12.2,High,86,No
27226,47,Male,Canada,Marketing,13,Large,7.3,7,82.7,Office,4.0,2.0,6.2,High,42,Yes
27227,26,Male,South Korea,Designer,0,Small,4.8,2,145.6,Hybrid,9.0,1.9,8.8,Low,89,No
27228,23,Other,USA,Data Scientist,0,Small,7.0,4,140.0,Coworking,8.7,5.8,9.8,Medium,100,No
27229,50,Female,Canada,Designer,20,MNC,8.5,7,62.7,Coworking,4.6,2.7,6.5,High,53,Yes
27230,48,Male,India,Manager,13,MNC,5.4,1,194.6,Hybrid,6.3,3.0,5.7,Medium,80,No
27231,34,Other,South Korea,Manager,10,Large,9.8,4,151.4,Office,5.7,3.7,9.4,High,84,No
27232,36,Female,UK,Software Engineer,4,Small,9.1,6,64.5,Hybrid,5.4,1.3,7.8,High,67,No
27233,42,Male,Germany,Software Engineer,5,Large,6.0,2,19.0,Coworking,7.0,1.7,10.7,High,67,No
27234,35,Female,Germany,Marketing,0,MNC,4.1,2,130.7,Hybrid,5.9,0.6,8.5,Low,59,Yes
27235,35,Other,USA,Marketing,7,MNC,5.0,6,141.1,Office,5.3,4.6,11.3,Low,61,No
27236,42,Male,UK,Software Developer,4,MNC,8.3,1,169.5,Home,8.0,0.5,14.0,Low,85,No
27237,54,Female,China,HR,23,Large,7.9,0,13.7,Home,7.7,4.1,8.6,Low,89,No
27238,22,Other,Canada,HR,0,Large,4.3,5,156.2,Hybrid,7.8,2.1,11.3,Medium,63,No
27239,41,Male,UK,HR,9,Medium,9.0,7,110.1,Home,6.7,0.4,11.4,Medium,66,No
27240,47,Male,China,Manager,10,Small,8.9,4,179.1,Office,7.6,2.1,5.5,High,99,No
27241,38,Female,UK,HR,3,MNC,9.6,2,102.0,Office,6.3,2.2,5.6,High,95,No
27242,44,Female,USA,HR,8,Small,9.5,7,74.4,Hybrid,6.4,4.1,13.6,Medium,73,No
27243,23,Female,Canada,Manager,1,Large,5.5,3,164.7,Hybrid,6.3,3.9,10.7,High,79,No
27244,44,Other,Germany,Data Analyst,6,MNC,5.8,7,65.6,Home,4.7,0.3,10.9,High,31,Yes
27245,49,Other,Germany,Marketing,7,Large,6.1,1,37.7,Coworking,5.2,0.2,12.8,High,37,Yes
27246,32,Male,China,Manager,9,Large,8.4,3,11.2,Hybrid,8.1,0.2,7.7,High,85,No
27247,45,Other,UK,Software Developer,4,MNC,8.7,7,161.1,Coworking,6.6,1.9,10.0,Low,85,No
27248,33,Female,Canada,HR,8,MNC,6.7,6,18.5,Hybrid,4.7,0.5,5.1,Medium,40,Yes
27249,35,Female,India,Data Scientist,9,Small,7.0,3,30.8,Home,7.6,5.1,6.5,High,95,No
27250,48,Other,India,Software Developer,16,MNC,8.5,5,52.4,Coworking,6.2,0.0,11.6,Medium,62,No
27251,45,Male,India,Software Engineer,2,Small,6.3,3,104.8,Home,8.5,0.4,13.6,Medium,68,No
27252,36,Other,India,Data Scientist,12,MNC,6.1,1,159.4,Office,4.9,3.9,8.8,Medium,80,No
27253,44,Male,Australia,Designer,18,MNC,6.2,4,20.7,Home,6.9,2.2,9.5,Medium,69,No
27254,35,Female,USA,Software Developer,3,Medium,9.5,0,46.6,Office,8.8,4.1,9.9,High,100,No
27255,43,Female,Canada,HR,11,Medium,7.8,1,191.6,Home,4.2,3.3,9.7,Low,72,No
27256,42,Male,Australia,Data Analyst,9,Large,6.4,7,147.7,Home,6.9,3.7,9.2,Medium,78,No
27257,28,Other,Japan,Manager,2,Medium,8.6,1,181.2,Coworking,8.8,5.0,6.4,Low,100,No
27258,26,Female,Germany,Data Analyst,0,Small,9.1,1,11.7,Office,6.6,4.0,7.3,High,93,No
27259,49,Female,Japan,Software Engineer,1,Large,4.3,2,100.1,Hybrid,7.4,2.1,10.4,Low,68,No
27260,38,Male,South Korea,Data Scientist,13,MNC,8.3,3,194.4,Office,4.7,3.5,7.9,Low,78,No
27261,31,Other,India,HR,2,Small,5.7,7,153.5,Home,6.6,3.3,12.6,Medium,62,No
27262,35,Other,USA,Software Engineer,9,Small,6.7,7,48.4,Home,6.1,1.5,10.5,High,51,Yes
27263,23,Female,South Korea,Software Engineer,1,Medium,6.4,7,45.9,Home,4.9,0.9,13.6,Low,37,Yes
27264,35,Female,Japan,Software Engineer,1,Medium,5.6,4,183.4,Office,7.7,4.3,9.2,Low,87,No
27265,47,Other,South Korea,Marketing,22,Large,9.9,3,131.7,Hybrid,6.3,0.9,13.8,High,78,No
27266,25,Male,UK,Data Scientist,3,MNC,6.3,0,192.3,Coworking,5.0,1.5,12.3,High,65,No
27267,41,Female,India,Data Scientist,4,Small,9.8,5,128.2,Office,4.9,4.3,11.2,Medium,73,No
27268,38,Male,Germany,Designer,2,Small,6.0,7,95.8,Coworking,5.4,2.2,11.2,Medium,47,Yes
27269,23,Other,China,Designer,0,Large,5.4,3,188.5,Office,8.6,0.7,11.6,Low,87,No
27270,34,Male,India,Marketing,5,Large,8.9,5,106.8,Hybrid,5.5,5.7,7.1,High,84,No
27271,39,Male,South Korea,Data Scientist,6,Small,8.9,4,95.8,Office,5.6,5.0,7.9,Low,89,No
27272,49,Other,USA,Manager,18,Small,9.5,4,154.0,Home,7.4,5.4,9.6,Low,100,No
27273,43,Female,UK,Marketing,14,Small,7.3,4,67.1,Coworking,5.2,0.4,8.3,Medium,54,Yes
27274,40,Female,Canada,Software Developer,3,Medium,8.2,5,72.4,Home,8.5,5.6,6.9,Low,100,No
27275,27,Female,Germany,Manager,0,Large,6.9,3,113.7,Office,6.3,4.8,10.2,High,83,No
27276,25,Other,Australia,Software Developer,3,MNC,6.9,3,19.3,Coworking,8.2,5.4,9.9,Low,89,No
27277,51,Other,China,Manager,14,Medium,4.4,4,50.5,Hybrid,9.0,3.5,11.7,Low,79,No
27278,53,Female,Australia,Marketing,9,Large,5.4,2,98.8,Hybrid,5.2,1.4,10.9,Low,56,Yes
27279,50,Male,Germany,Data Analyst,14,Large,4.2,0,68.7,Hybrid,7.8,2.0,6.0,Medium,79,No
27280,33,Other,Australia,Software Developer,4,Small,9.3,5,135.9,Hybrid,4.5,0.2,13.1,High,60,No
27281,44,Male,India,Data Scientist,5,Medium,4.2,0,66.0,Coworking,4.3,2.4,5.2,High,58,Yes
27282,52,Male,India,Software Engineer,1,Small,10.0,1,138.4,Office,5.6,0.5,9.8,Low,84,No
27283,45,Male,USA,HR,7,MNC,7.9,5,163.1,Office,8.5,2.8,10.8,High,100,No
27284,43,Other,Germany,Manager,2,Large,8.5,4,161.8,Hybrid,7.9,1.0,13.3,Low,81,No
27285,54,Female,Germany,Designer,21,Small,4.8,4,133.4,Coworking,8.3,3.0,9.0,Medium,83,No
27286,36,Female,USA,Manager,2,Large,5.1,7,181.2,Home,8.3,4.7,9.1,Medium,96,No
27287,23,Female,South Korea,Manager,1,MNC,7.5,2,93.7,Hybrid,7.1,1.7,6.1,Medium,83,No
27288,50,Other,South Korea,Marketing,22,MNC,9.5,3,48.2,Home,4.4,3.4,12.4,High,61,No
27289,26,Male,USA,HR,1,Medium,4.9,0,95.7,Home,8.8,2.1,10.5,Medium,86,No
27290,45,Female,USA,Data Scientist,7,Large,8.4,7,41.7,Office,4.2,1.6,10.6,Low,38,Yes
27291,47,Female,China,Data Scientist,16,Small,8.1,5,196.3,Hybrid,5.9,4.6,7.8,Medium,91,No
27292,33,Male,UK,Data Scientist,3,Medium,4.9,4,107.1,Hybrid,5.2,0.4,8.3,High,39,Yes
27293,54,Male,China,Designer,2,Small,7.4,0,173.5,Coworking,5.7,4.3,6.9,High,97,No
27294,25,Male,South Korea,Designer,0,MNC,9.5,6,28.4,Hybrid,5.4,3.9,8.8,High,67,No
27295,52,Male,Canada,HR,26,MNC,6.6,0,112.7,Hybrid,7.6,4.3,6.0,High,100,No
27296,27,Male,Australia,Data Scientist,1,MNC,9.8,7,112.2,Home,5.7,4.7,7.4,Medium,83,No
27297,25,Female,Germany,Marketing,0,Large,6.4,4,104.8,Home,6.4,3.3,10.2,Medium,72,No
27298,27,Male,UK,Data Analyst,1,Large,9.0,6,49.9,Coworking,7.5,0.4,6.2,Medium,79,No
27299,50,Male,China,HR,3,Medium,7.5,2,170.9,Coworking,8.5,0.0,5.7,Medium,96,No
27300,40,Male,South Korea,Manager,0,MNC,8.7,0,174.6,Home,7.9,1.2,13.4,Low,89,No
27301,54,Other,USA,HR,32,Large,7.3,4,140.7,Home,6.5,2.2,10.9,High,73,No
27302,49,Other,Canada,Software Engineer,16,Large,7.5,3,187.5,Coworking,8.6,5.0,12.7,Low,100,No
27303,41,Male,Canada,Data Scientist,17,Medium,4.2,0,75.1,Home,4.3,4.7,6.1,High,60,No
27304,44,Male,UK,Designer,18,Small,6.1,5,105.8,Coworking,5.8,5.8,13.5,Low,63,No
27305,47,Male,UK,Software Engineer,20,Small,7.4,3,164.4,Home,4.5,1.6,13.7,Low,61,No
27306,23,Male,Germany,Data Scientist,1,Small,7.7,0,158.0,Home,4.4,4.4,12.7,High,80,No
27307,46,Female,Japan,Software Engineer,5,Large,7.2,4,82.1,Office,6.8,4.1,5.3,Low,87,No
27308,42,Female,Australia,Software Developer,10,Large,9.6,7,173.1,Home,5.5,0.5,8.2,Medium,70,No
27309,25,Female,USA,Manager,1,Medium,9.2,2,132.8,Coworking,8.8,4.6,10.5,High,100,No
27310,43,Male,China,Manager,2,Large,5.2,1,90.5,Hybrid,8.8,3.7,9.6,Medium,94,No
27311,31,Other,India,HR,9,Large,8.9,6,104.7,Coworking,6.4,4.9,5.9,High,89,No
27312,54,Other,Japan,Software Engineer,29,Medium,5.6,1,45.7,Coworking,8.9,1.9,10.9,Low,74,No
27313,23,Female,India,Software Developer,0,Medium,8.6,5,47.9,Coworking,6.1,3.4,13.4,Medium,74,No
27314,30,Male,Canada,HR,8,Small,8.3,2,16.3,Home,4.2,1.3,10.8,Medium,50,Yes
27315,44,Male,Japan,Software Developer,17,Medium,4.0,0,95.2,Office,7.0,0.6,12.9,Medium,50,Yes
27316,29,Female,China,Data Scientist,6,MNC,6.5,4,104.7,Hybrid,6.2,1.5,8.2,Low,71,No
27317,25,Female,South Korea,Manager,2,Small,7.8,7,163.9,Home,8.4,0.0,9.2,Medium,86,No
27318,26,Male,UK,Manager,2,Large,8.4,7,154.2,Home,7.2,5.2,11.6,Medium,91,No
27319,41,Other,Canada,Marketing,16,MNC,6.6,6,199.0,Coworking,8.7,3.5,8.7,Low,100,No
27320,42,Female,India,Software Developer,2,Large,8.0,6,30.4,Coworking,5.8,4.0,11.1,Medium,62,No
27321,47,Other,India,Data Scientist,13,Small,5.0,3,57.6,Coworking,4.2,4.9,7.6,Low,54,Yes
27322,51,Other,India,Data Analyst,4,Small,6.8,1,193.5,Coworking,5.3,0.4,10.5,Low,60,No
27323,51,Male,India,Data Scientist,27,MNC,4.8,7,29.2,Home,7.2,5.8,10.4,High,63,No
27324,50,Female,UK,Software Engineer,5,Medium,4.0,2,54.1,Office,7.3,0.5,9.9,High,51,Yes
27325,39,Other,Australia,HR,17,MNC,7.4,7,134.2,Office,6.1,4.4,7.1,Medium,86,No
27326,42,Female,Canada,Software Engineer,18,Large,8.8,4,112.6,Coworking,4.9,0.6,11.3,Medium,65,No
27327,25,Male,China,Manager,3,Medium,7.5,6,83.0,Hybrid,6.7,4.9,8.9,High,87,No
27328,24,Female,Germany,HR,0,Medium,7.4,1,46.0,Hybrid,7.2,1.6,12.5,High,73,No
27329,34,Female,USA,Manager,6,Large,9.6,0,190.2,Hybrid,5.3,5.1,8.2,Medium,100,No
27330,33,Female,India,Data Scientist,11,Small,4.4,0,21.5,Office,5.1,4.3,11.1,High,46,Yes
27331,22,Male,USA,Software Developer,0,Small,6.1,7,69.9,Home,7.0,5.1,10.9,Medium,75,No
27332,47,Other,Australia,Data Scientist,5,MNC,8.6,2,141.4,Home,4.4,5.7,5.6,Medium,94,No
27333,34,Male,India,Manager,4,Small,7.2,6,123.6,Office,8.7,1.8,7.1,High,90,No
27334,24,Female,India,Data Scientist,2,Medium,9.1,3,85.0,Hybrid,6.9,1.7,5.1,High,93,No
27335,46,Female,UK,HR,8,Large,6.8,6,177.4,Office,7.7,0.6,5.2,High,89,No
27336,51,Male,Canada,Designer,10,Small,9.0,0,187.6,Home,6.7,0.0,13.0,Low,81,No
27337,35,Female,UK,Designer,10,Medium,9.1,5,47.0,Hybrid,7.3,5.9,7.9,Low,100,No
27338,53,Male,India,Manager,10,Small,6.7,3,118.4,Home,4.6,4.1,6.2,Medium,78,No
27339,47,Male,Japan,Data Scientist,21,Medium,7.1,2,122.3,Home,8.0,6.0,13.8,High,94,No
27340,29,Other,Germany,Marketing,0,Small,4.1,2,49.9,Hybrid,6.5,2.0,5.9,High,67,No
27341,28,Female,Australia,Software Engineer,0,Small,7.0,3,60.1,Coworking,5.3,1.4,9.9,Medium,61,No
27342,29,Other,India,Data Scientist,1,Small,8.3,4,199.5,Office,6.6,1.5,11.8,High,81,No
27343,49,Male,Germany,HR,0,Large,7.4,1,13.3,Office,6.6,1.8,8.0,Medium,68,No
27344,37,Female,China,Software Developer,11,Medium,5.0,3,195.4,Home,7.5,3.0,6.7,Medium,81,No
27345,53,Male,Canada,Data Scientist,13,Medium,7.0,7,43.3,Office,7.6,5.0,10.2,Medium,75,No
27346,47,Female,Australia,HR,13,MNC,9.7,0,64.2,Hybrid,7.4,1.5,7.6,Medium,97,No
27347,22,Other,India,Manager,0,Medium,7.9,1,162.5,Office,6.9,1.2,9.6,Medium,93,No
27348,43,Other,China,Software Developer,21,MNC,6.6,0,23.5,Office,4.6,3.3,10.8,Medium,53,Yes
27349,42,Other,Japan,Data Analyst,6,MNC,8.7,0,129.5,Home,4.5,3.9,5.9,High,92,No
27350,33,Male,China,Data Scientist,10,Large,5.3,4,63.2,Home,4.3,4.1,11.9,Low,44,Yes
27351,35,Other,Canada,Marketing,9,Large,9.6,2,67.4,Office,6.4,3.5,9.6,High,96,No
27352,31,Other,Japan,Software Developer,7,MNC,8.1,2,73.0,Home,6.5,2.1,13.6,High,68,No
27353,53,Other,USA,Software Developer,2,Large,9.9,4,58.3,Hybrid,5.1,0.2,7.3,High,72,No
27354,36,Other,UK,Software Engineer,9,Medium,9.7,2,89.3,Office,5.7,4.0,13.1,High,76,No
27355,26,Other,USA,Manager,1,Large,5.0,1,15.7,Office,4.7,5.1,6.8,Low,56,Yes
27356,51,Female,Japan,Marketing,5,Small,8.7,0,22.4,Home,8.1,0.5,7.6,Low,85,No
27357,33,Male,Germany,Data Scientist,5,Medium,8.3,4,117.3,Home,7.6,2.3,13.6,Low,80,No
27358,44,Female,Australia,Marketing,8,MNC,8.4,5,85.2,Hybrid,8.3,3.4,7.1,High,90,No
27359,43,Female,Canada,Marketing,3,MNC,9.4,3,22.5,Hybrid,4.7,0.8,8.9,High,62,No
27360,24,Female,UK,Designer,0,Small,4.1,6,66.5,Coworking,4.8,2.9,11.9,Medium,32,Yes
27361,24,Male,UK,Software Engineer,0,Medium,6.7,6,132.5,Coworking,6.9,1.4,8.7,Medium,77,No
27362,29,Male,UK,Software Engineer,1,Medium,6.4,3,167.6,Office,5.6,5.0,12.8,High,75,No
27363,26,Female,China,HR,0,MNC,8.8,4,43.3,Home,6.9,3.1,8.1,Low,77,No
27364,43,Other,Germany,Software Developer,18,Medium,5.4,6,102.7,Office,8.7,5.9,7.5,Medium,100,No
27365,50,Male,Canada,Manager,15,Small,7.4,6,110.6,Hybrid,4.9,3.1,10.2,Low,55,Yes
27366,28,Female,Japan,Data Scientist,6,Large,6.4,3,170.8,Coworking,6.5,3.9,13.3,Low,84,No
27367,40,Other,Germany,Data Analyst,2,MNC,6.1,2,44.9,Coworking,7.5,4.1,12.1,Low,78,No
27368,32,Other,Germany,Designer,9,Medium,5.6,4,26.9,Coworking,4.7,0.2,6.6,Medium,43,Yes
27369,48,Male,India,Designer,4,Large,9.5,2,52.8,Coworking,6.5,5.1,6.4,High,96,No
27370,37,Female,India,Data Analyst,13,Large,7.3,5,57.4,Hybrid,8.6,4.1,7.1,High,91,No
27371,32,Male,Japan,HR,2,Large,9.3,6,39.1,Home,4.7,0.5,6.1,Low,61,No
27372,45,Other,USA,Marketing,18,MNC,5.9,3,69.1,Home,5.1,0.8,11.1,High,43,Yes
27373,41,Male,South Korea,Software Developer,9,Large,6.6,1,76.3,Office,8.9,1.0,6.9,Medium,97,No
27374,25,Male,UK,Manager,0,MNC,5.1,4,31.3,Coworking,7.8,1.2,6.4,High,60,No
27375,50,Female,South Korea,HR,6,MNC,9.6,1,26.5,Office,8.3,5.3,6.8,Low,100,No
27376,29,Other,Germany,Data Analyst,0,Large,8.0,3,37.0,Coworking,4.1,1.9,10.7,High,51,Yes
27377,48,Other,Canada,Software Developer,8,MNC,9.3,1,169.2,Home,4.3,3.3,5.8,Low,81,No
27378,50,Other,Australia,Software Developer,22,Small,7.7,1,47.7,Coworking,4.1,5.0,10.6,High,63,No
27379,36,Female,Australia,HR,4,Medium,9.7,3,86.9,Office,4.3,0.2,13.7,Low,49,Yes
27380,40,Male,UK,Manager,13,Large,9.1,7,151.1,Office,5.4,5.7,7.1,Low,83,No
27381,23,Other,USA,Manager,0,MNC,9.7,2,125.7,Home,5.0,1.6,7.6,Medium,77,No
27382,52,Other,China,Manager,9,Medium,4.9,0,194.3,Hybrid,7.5,1.5,8.9,High,85,No
27383,30,Female,South Korea,Data Scientist,2,Medium,4.2,6,181.7,Office,7.4,1.3,6.0,High,69,No
27384,53,Other,UK,Data Scientist,11,Medium,9.5,4,16.4,Home,6.6,2.6,5.9,Medium,80,No
27385,46,Female,South Korea,HR,11,Large,6.8,3,69.4,Office,8.2,0.3,8.0,Medium,75,No
27386,27,Other,Germany,Software Developer,5,Small,6.0,0,149.0,Office,6.8,4.5,12.4,Low,93,No
27387,48,Female,Canada,Software Engineer,7,Large,9.8,1,139.4,Home,7.5,5.7,6.5,Medium,100,No
27388,43,Female,UK,Designer,20,Medium,8.9,0,20.3,Hybrid,7.9,2.1,9.6,Low,94,No
27389,33,Male,Japan,Manager,1,Small,4.9,3,170.7,Coworking,6.1,0.2,11.4,Medium,50,Yes
27390,28,Other,India,Software Engineer,0,MNC,5.2,4,88.8,Office,4.1,4.2,12.9,Medium,49,Yes
27391,35,Female,Japan,HR,10,Large,5.0,4,16.3,Office,4.6,0.4,12.6,High,30,Yes
27392,31,Female,India,HR,9,MNC,6.1,4,27.4,Home,5.9,0.2,8.3,Low,54,Yes
